time,latitude,longitude,depth,magnitude,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-10-02T18:40:56.009Z,2.5203,95.6603,10,4.3,mb,,210,2.263,0.9,us,us6000fr4v,2021-10-03T16:03:44.040Z,"80 km W of Sinabang, Indonesia",earthquake,8.8,2,0.103,29,reviewed,us,us
2021-10-02T18:31:07.894Z,34.946,25.0548,10,4.1,mb,,174,0.367,0.59,us,us6000fr4t,2021-10-03T16:01:53.040Z,"11 km SW of Pýrgos, Greece",earthquake,3.5,1.9,0.158,15,reviewed,us,us
2021-10-02T17:48:18.180Z,17.9378,-66.8763,10,2.5,md,13,215,0.0374,0.12,pr,pr2021275004,2021-10-02T18:44:05.284Z,"4 km SSE of Maria Antonia, Puerto Rico",earthquake,0.56,0.5,0.28,7,reviewed,pr,pr
2021-10-02T17:08:29.017Z,67.3259,-156.3803,0,2.6,ml,,,,0.88,ak,ak021cn2yl1x,2021-10-03T16:18:10.040Z,"51 km NNE of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-10-02T16:17:15.977Z,29.3928,142.6016,10,4.4,mb,,112,2.318,1.03,us,us6000fsmc,2021-10-10T16:07:28.040Z,"Izu Islands, Japan region",earthquake,9.8,1.9,0.17,10,reviewed,us,us
2021-10-02T16:09:03.953Z,17.3276,145.9258,143.41,4.4,mb,,99,15.972,1.12,us,us6000fsmb,2021-10-10T15:59:06.040Z,"234 km N of Saipan, Northern Mariana Islands",earthquake,9.5,7.4,0.079,46,reviewed,us,us
2021-10-02T15:57:41.558Z,22.6243,-45.1035,10,4.6,mb,,95,16.303,0.39,us,us6000fr46,2021-10-02T17:29:47.040Z,"northern Mid-Atlantic Ridge",earthquake,10.2,1.7,0.05,121,reviewed,us,us
2021-10-02T15:32:16.431Z,64.043,-21.6596,10,4.2,mb,,142,0.722,0.99,us,us6000fsma,2021-10-10T15:54:42.819Z,"13 km ESE of Garðabær, Iceland",earthquake,4.4,1.8,0.128,17,reviewed,us,us
2021-10-02T15:08:07.093Z,59.6615,-146.9579,17.8,2.5,ml,,,,1.34,ak,ak021cn1ro4f,2021-10-02T15:18:45.782Z,"74 km SE of Chenega, Alaska",earthquake,,0.4,,,automatic,ak,ak
2021-10-02T15:08:05.193Z,-25.5181,179.6367,505.55,4.3,mb,,152,4.315,0.72,us,us6000fsmg,2021-10-10T15:49:02.040Z,"south of the Fiji Islands",earthquake,15.9,11.9,0.125,19,reviewed,us,us
2021-10-02T14:48:36.241Z,-21.2236,174.5182,527.67,4.2,mb,,96,4.805,0.68,us,us6000fsm7,2021-10-10T15:41:54.040Z,"",earthquake,8.1,11.4,0.105,26,reviewed,us,us
2021-10-02T13:47:41.800Z,19.1726666666667,-155.492333333333,34.85,2.87,ml,52,92,,0.11,hv,hv72737587,2021-10-03T07:33:09.578Z,"3 km SSW of P?hala, Hawaii",earthquake,0.41,0.52,0.177968724067456,24,reviewed,hv,hv
2021-10-02T13:46:37.788Z,31.61612205,-104.1041348,8.188208008,2.5,ml,28,57,0.08017706504,0.2,tx,tx2021thrc,2021-10-04T19:33:48.925Z,"44 km NW of Toyah, Texas",earthquake,1.060842589,0.9546418534,0.2,12,reviewed,tx,tx
2021-10-02T13:40:41.096Z,28.60748291,-100.1094899,2.176472982,2.5,ml,8,148,0.2173864531,0.3,tx,tx2021thqw,2021-10-05T17:54:41.848Z,"22 km ENE of El Indio, Texas",earthquake,3.389347429,2.560027902,0.2,5,reviewed,tx,tx
2021-10-02T12:52:34.499Z,-9.5969,-71.1687,589,5.9,mww,,23,2.397,0.96,us,us6000fr2z,2021-10-04T13:40:22.791Z,"164 km SSW of Tarauacá, Brazil",earthquake,8,1.9,0.071,19,reviewed,us,us
2021-10-02T07:45:38.523Z,35.256,27.7732,28.52,4,mb,,149,0.578,0.5,us,us6000fr20,2021-10-02T08:25:01.040Z,"58 km ESE of Karpathos, Greece",earthquake,6.2,9.6,0.149,12,reviewed,us,us
2021-10-02T07:14:49.602Z,-21.1067,175.2499,561.12,4.3,mb,,84,4.263,0.57,us,us6000fr1l,2021-10-02T09:01:15.040Z,"south of the Fiji Islands",earthquake,12.7,9.4,0.053,100,reviewed,us,us
2021-10-02T06:45:24.572Z,-21.5709,174.6606,528.15,4.7,mb,,90,4.97,0.44,us,us6000fr0v,2021-10-02T07:01:34.040Z,"Vanuatu region",earthquake,11.5,10.4,0.113,24,reviewed,us,us
2021-10-02T06:36:35.910Z,17.8408,-66.8775,14,2.63,md,19,252,0.1343,0.11,pr,pr2021275001,2021-10-02T07:35:56.251Z,"14 km SSE of Guánica, Puerto Rico",earthquake,0.63,0.97,0.25,8,reviewed,pr,pr
2021-10-02T06:32:23.650Z,17.9463,-66.7656,9,3.08,md,25,188,0.1172,0.15,pr,pr2021275000,2021-10-02T12:49:10.928Z,"7 km SW of Tallaboa, Puerto Rico",earthquake,0.38,0.32,0.29,16,reviewed,pr,pr
2021-10-02T06:29:18.845Z,-21.1036,174.8945,535.79,7.3,mww,,33,4.477,0.54,us,us6000fr0b,2021-10-03T15:28:43.040Z,"Vanuatu region",earthquake,10.1,5,0.083,14,reviewed,us,us
2021-10-02T06:09:06.530Z,19.6336666666667,-156.0835,6.5,3.07,ml,45,251,,0.26,hv,hv72737347,2021-10-10T22:29:07.551Z,"8 km W of Kailua-Kona, Hawaii",earthquake,0.74,0.52,0.154081326243828,15,reviewed,hv,hv
2021-10-02T04:45:24.828Z,30.3661,94.8646,33.6,4.8,mb,,109,6.133,0.67,us,us6000fqzr,2021-10-02T05:04:54.040Z,"209 km NNE of Shi Yomi, India",earthquake,11,4.7,0.1,34,reviewed,us,us
2021-10-02T04:36:19.726Z,-21.7765,-68.4555,111.42,4.7,mb,,48,1.197,1.08,us,us6000fqzp,2021-10-02T04:52:33.040Z,"89 km NNE of Calama, Chile",earthquake,5.7,4.6,0.032,299,reviewed,us,us
2021-10-02T04:24:28.042Z,-14.889,-173.1067,10,5.7,mww,,65,1.611,1.35,us,us6000fqzn,2021-10-06T16:00:45.018Z,"139 km NNE of Hihifo, Tonga",earthquake,5.3,1.9,0.093,11,reviewed,us,us
2021-10-02T03:18:58.786Z,-28.7881,-177.0816,35,4.2,mb,,195,0.873,1.12,us,us6000fslr,2021-10-07T22:26:37.040Z,"Kermadec Islands region",earthquake,8,2,0.236,6,reviewed,us,us
2021-10-02T03:01:46.220Z,45.597,-111.8357,5,2.7,ml,,60,0.144,0.44,us,us6000fqzc,2021-10-02T14:24:23.849Z,"8 km SE of Pony, Montana",earthquake,1.5,1.7,0.044,67,reviewed,us,us
2021-10-02T02:42:36.152Z,61.3743,-152.2164,119.7,2.6,ml,,,,0.67,ak,ak021cmu8dqj,2021-10-02T02:55:31.040Z,"66 km WNW of Beluga, Alaska",earthquake,,0.6,,,automatic,ak,ak
2021-10-02T02:17:13.545Z,-7.0985,154.6919,10,5.5,mww,,32,3.83,1.46,us,us6000fqza,2021-10-03T02:20:19.082Z,"",earthquake,6.4,1.4,0.059,28,reviewed,us,us
2021-10-02T02:15:14.000Z,37.7508333,-122.1573333,6.62,2.98,ml,142,20,0.03293,0.12,nc,nc73632136,2021-10-05T01:01:27.818Z,"3km N of San Leandro, CA",earthquake,0.1,0.16,0.192,72,reviewed,nc,nc
2021-10-02T01:46:00.228Z,-15.4948,-173.6995,35,4.5,mb,,189,40.259,0.85,us,us6000fslj,2021-10-07T21:35:30.040Z,"51 km NNE of Hihifo, Tonga",earthquake,12.1,2,0.192,10,reviewed,us,us
2021-10-02T01:42:20.500Z,35.0691667,-118.321,2.69,3.68,mw,92,22,0.08018,0.19,ci,ci40061064,2021-10-08T03:56:29.284Z,"14km W of Mojave, CA",earthquake,0.13,0.43,,6,reviewed,ci,ci
2021-10-02T01:41:04.387Z,-15.1259,167.6396,121.38,4.3,mb,,189,0.528,0.49,us,us6000fqz6,2021-10-02T01:57:05.040Z,"61 km E of Port-Olry, Vanuatu",earthquake,13.8,6.2,0.148,15,reviewed,us,us
2021-10-02T00:54:28.135Z,-7.2413,154.9331,10,5.1,mb,,38,4.095,0.76,us,us6000fqz0,2021-10-08T21:17:59.040Z,"119 km SSW of Panguna, Papua New Guinea",earthquake,5.3,1.8,0.056,102,reviewed,us,us
2021-10-01T23:56:38.484Z,84.6555,102.615,10,4.7,mb,,97,12.43,0.81,us,us6000fqyq,2021-10-03T21:24:15.040Z,"north of Severnaya Zemlya",earthquake,10.3,1.9,0.039,198,reviewed,us,us
2021-10-01T22:59:04.875Z,-24.2973,-70.2209,79.93,4.3,mwr,,110,0.367,0.35,us,us6000fqy1,2021-10-09T04:30:36.040Z,"73 km SSE of Antofagasta, Chile",earthquake,5.6,7.2,,,reviewed,us,guc
2021-10-01T22:42:11.377Z,32.10479736,-102.0999667,8.974894206,2.5,ml,32,58,0.06195310268,0.1,tx,tx2021tgnh,2021-10-05T00:03:28.040Z,"12 km N of Midland, Texas",earthquake,0.6517062725000001,0.5610102048,0.2,18,reviewed,tx,tx
2021-10-01T22:38:24.562Z,32.10571289,-102.0946075,8.118977865,2.7,ml,35,53,0.06579647084,0.2,tx,tx2021tgnf,2021-10-06T17:57:23.017Z,"12 km N of Midland, Texas",earthquake,0.5629272818,0.606577541,0.2,13,reviewed,tx,tx
2021-10-01T22:03:08.925Z,55.7995,163.3993,10,4.5,mb,,102,3.928,0.78,us,us6000fqxt,2021-10-09T04:26:44.040Z,"74 km SE of Ust’-Kamchatsk Staryy, Russia",earthquake,10.5,1.9,0.077,50,reviewed,us,us
2021-10-01T21:47:01.356Z,-20.8136,169.2658,35,4.8,mb,,67,2.463,1.14,us,us6000fscq,2021-10-09T03:26:01.040Z,"140 km S of Isangel, Vanuatu",earthquake,10.5,1.9,0.102,30,reviewed,us,us
2021-10-01T21:21:41.667Z,52.2064,-176.1481,129.14,4.7,mb,,57,0.116,0.61,us,us6000fqxj,2021-10-09T04:52:30.040Z,"49 km NE of Adak, Alaska",earthquake,7.6,4.6,0.028,381,reviewed,us,us
2021-10-01T21:01:49.226Z,43.045,-126.7398,10,3,ml,,268,1.754,0.93,us,us6000fqxe,2021-10-09T04:49:04.596Z,"186 km W of Port Orford, Oregon",earthquake,7.1,2,0.045,64,reviewed,us,us
2021-10-01T15:44:06.586Z,-60.5697,-26.4314,10,5.3,mb,,82,8.308,0.61,us,us6000fquf,2021-10-01T16:05:59.040Z,"",earthquake,11.6,1.8,0.067,75,reviewed,us,us
2021-10-01T15:40:25.010Z,18.2321,-64.1513,44,3.57,md,7,349,1.1336,0.5,pr,pr2021274004,2021-10-01T17:22:40.040Z,"68 km E of Cruz Bay, U.S. Virgin Islands",earthquake,10.13,15.85,0.11,6,reviewed,pr,pr
2021-10-01T15:31:04.473Z,38.1338,-117.8873,8.5,2.5,ml,21,57.07,0.026,0.1053,nn,nn00824247,2021-10-02T02:38:18.529Z,"34 km SE of Mina, Nevada",earthquake,,0.7,0.37,11,reviewed,nn,nn
2021-10-01T15:02:44.665Z,27.7715,139.6974,486.64,4.1,mb,,80,2.31,0.65,us,us6000fqsm,2021-10-01T15:35:41.040Z,"Bonin Islands, Japan region",earthquake,12.3,9.1,0.065,64,reviewed,us,us
2021-10-01T14:12:52.714Z,55.9084,-156.3262,45.2,4.7,ml,,,,0.73,ak,ak021cldnudg,2021-10-02T15:00:12.040Z,"136 km ESE of Chignik, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2021-10-01T13:53:45.690Z,17.4113,-65.5743,47,3.46,md,15,276,0.6862,0.42,pr,pr2021274003,2021-10-01T15:25:44.910Z,"72 km SSE of Emajagua, Puerto Rico",earthquake,2.99,6.87,0.09,11,reviewed,pr,pr
2021-10-01T13:42:43.671Z,-7.6206,127.847,171.34,4.7,mb,,32,3.439,1.17,us,us6000fqs3,2021-10-01T14:00:41.040Z,"136 km NE of Lospalos, Timor Leste",earthquake,7.7,7.5,0.079,49,reviewed,us,us
2021-10-01T13:01:59.041Z,30.4113,94.7923,10,4.7,mb,,127,5.479,1.02,us,us6000fqqc,2021-10-01T13:29:36.040Z,"212 km N of Shi Yomi, India",earthquake,12.8,1.9,0.115,23,reviewed,us,us
2021-10-01T12:48:22.460Z,18.4756,121.2371,65.43,4.5,mb,,107,4.322,0.65,us,us6000fqq9,2021-10-01T14:21:37.676Z,"8 km WSW of Santa Cruz, Philippines",earthquake,9.1,7.8,0.069,61,reviewed,us,us
2021-10-01T12:07:07.190Z,17.9431,-65.6536,18,2.74,md,8,235,0.1842,0.31,pr,pr2021274002,2021-10-01T12:23:56.948Z,"23 km ESE of El Negro, Puerto Rico",earthquake,1.95,0.85,0.04,6,reviewed,pr,pr
2021-10-01T11:15:52.184Z,-8.2075,118.1151,38.73,4.9,mb,,45,3.564,1.17,us,us6000fqpx,2021-10-01T11:34:26.040Z,"52 km NW of Dompu, Indonesia",earthquake,6.7,6.8,0.082,47,reviewed,us,us
2021-10-01T10:17:59.670Z,18.4936,-68.9723,123,3.75,md,20,121,0.5912,0.26,pr,pr2021274001,2021-10-01T16:07:06.040Z,"7 km N of La Romana, Dominican Republic",earthquake,2.38,1.24,0.12,4,reviewed,pr,pr
2021-10-01T08:44:23.830Z,19.1571666666667,-155.482333333333,33.11,2.64,md,47,128,,0.12,hv,hv72736427,2021-10-01T22:49:39.150Z,"5 km S of P?hala, Hawaii",earthquake,0.45,0.58,0.0918042644254591,18,reviewed,hv,hv
2021-10-01T08:26:07.500Z,19.182,-155.4835,37.65,2.84,md,53,72,,0.11,hv,hv72736407,2021-10-01T22:05:08.950Z,"2 km SSW of P?hala, Hawaii",earthquake,0.41,0.53,0.126528398995307,22,reviewed,hv,hv
2021-10-01T07:37:54.810Z,19.217,-155.416833333333,34.05,2.51,ml,53,140,,0.12,hv,hv72736377,2021-10-01T22:25:11.630Z,"6 km ENE of P?hala, Hawaii",earthquake,0.42,0.5,0.15502403296686,20,reviewed,hv,hv
2021-10-01T05:12:19.310Z,38.783,-122.7513333,0.05,2.73,md,85,37,0.01142,0.09,nc,nc73631706,2021-10-03T23:05:14.791Z,"1km NE of The Geysers, CA",earthquake,0.11,0.2,0.176,72,reviewed,nc,nc
2021-10-01T04:15:04.613Z,-24.2305,-67.347,216.38,4.1,mb,,99,1.483,0.52,us,us6000fqn4,2021-10-01T04:57:44.040Z,"104 km W of San Antonio de los Cobres, Argentina",earthquake,10.4,15,0.235,5,reviewed,us,us
2021-10-01T03:49:28.998Z,30.3403,94.8375,31.32,5,mb,,115,5.437,0.69,us,us6000fqn3,2021-10-01T05:07:42.040Z,"205 km NNE of Shi Yomi, India",earthquake,10.7,3.2,0.07,67,reviewed,us,us
2021-10-01T03:46:56.750Z,34.1386667,-116.4441667,6.7,3.07,ml,144,19,0.06611,0.17,ci,ci40060160,2021-10-07T09:25:29.882Z,"3km NNW of Yucca Valley, CA",earthquake,0.09,0.35,0.163,264,reviewed,ci,ci
2021-10-01T03:06:34.923Z,-8.2938,-74.8398,141.47,4.4,mb,,118,2.187,1.04,us,us6000fqms,2021-10-01T03:27:47.040Z,"20 km N of Campo Verde, Peru",earthquake,9.5,10.3,0.12,22,reviewed,us,us
2021-10-01T02:59:37.522Z,-8.4163,156.4479,10,4.8,mb,,85,3.603,0.78,us,us6000fsc5,2021-10-06T21:35:09.040Z,"55 km SW of Gizo, Solomon Islands",earthquake,5.2,1.8,0.155,18,reviewed,us,us
2021-10-01T02:33:21.166Z,29.7755,50.523,10,4.6,mb,,74,6.695,0.69,us,us6000fqmi,2021-10-01T03:07:38.040Z,"21 km N of Bandar-e Gen?veh, Iran",earthquake,9.2,1.9,0.109,27,reviewed,us,us
2021-10-01T02:21:17.595Z,59.1063,-152.2764,66.9,2.7,ml,,,,0.52,ak,ak021cl6khy2,2021-10-01T02:55:17.040Z,"34 km SW of Nanwalek, Alaska",earthquake,,0.7,,,automatic,ak,ak
2021-10-01T01:32:50.202Z,51.9747,-176.1071,128.31,3.8,mb,,185,0.122,0.44,us,us6000fsc4,2021-10-06T21:56:53.040Z,"37 km ENE of Adak, Alaska",earthquake,8.2,6.5,0.169,9,reviewed,us,us
2021-10-01T01:15:21.889Z,29.7973,50.5043,10,5.2,mb,,70,6.668,0.99,us,us6000fqma,2021-10-01T02:44:34.648Z,"24 km N of Bandar-e Gen?veh, Iran",earthquake,7.6,1.8,0.045,166,reviewed,us,us
2021-10-01T00:24:39.892Z,51.9458,-171.1386,35,4.8,mb,,125,1.163,1.1,us,us6000fqm1,2021-10-09T04:23:01.040Z,"190 km SW of Nikolski, Alaska",earthquake,6.3,1.9,0.029,359,reviewed,us,us
2021-10-01T00:10:52.386Z,51.9879,-171.1093,35,5.2,mww,,127,1.119,1,us,us6000fqlv,2021-10-11T00:20:59.730Z,"185 km SW of Nikolski, Alaska",earthquake,6.1,1.9,0.062,25,reviewed,us,us
2021-09-30T21:32:20.050Z,19.295,-155.051833333333,38.07,2.53,md,46,213,,0.12,hv,hv72735772,2021-10-01T01:19:23.440Z,"20 km SSE of Fern Forest, Hawaii",earthquake,0.79,0.39,0.0855850164483818,19,reviewed,hv,hv
2021-09-30T21:27:45.271Z,25.4511,-109.4361,10,4.4,mb,,192,1.674,0.98,us,us6000fql6,2021-10-08T05:08:04.090Z,"36 km SSW of Campo Pesquero el Colorado, Mexico",earthquake,7.7,1.9,0.048,125,reviewed,us,us
2021-09-30T20:31:15.800Z,19.3058333333333,-155.342833333333,27.92,3.09,ml,53,112,,0.13,hv,hv72735722,2021-09-30T23:17:36.365Z,"18 km NE of P?hala, Hawaii",earthquake,0.38,0.46,0.182168496933919,32,reviewed,hv,hv
2021-09-30T18:54:24.223Z,1.2802,97.468,10,4.1,mb,,163,2.021,1.13,us,us6000fsa5,2021-10-06T19:15:50.040Z,"116 km SSW of Singkil, Indonesia",earthquake,5.5,1.9,0.145,13,reviewed,us,us
2021-09-30T18:05:28.492Z,-21.6597,-68.4413,129.92,4.1,mb,,127,0.756,0.52,us,us6000fqj9,2021-10-06T19:07:16.040Z,"101 km NNE of Calama, Chile",earthquake,7.8,5.6,0.302,3,reviewed,us,us
2021-09-30T17:50:26.090Z,19.1863333333333,-155.464666666667,35.34,2.67,md,53,103,,0.11,hv,hv72735592,2021-10-06T18:58:58.040Z,"2 km SE of P?hala, Hawaii",earthquake,0.45,0.56,0.143204525380738,23,reviewed,hv,hv
2021-09-30T17:13:03.615Z,37.393,71.4944,104.53,4.2,mb,,71,0.779,0.88,us,us6000fqiy,2021-10-06T18:44:37.040Z,"11 km SSW of Khorugh, Tajikistan",earthquake,7.6,8.5,0.175,9,reviewed,us,us
2021-09-30T16:13:18.780Z,17.8458,-66.8375,10,3.11,md,24,222,0.1359,0.15,pr,pr2021273001,2021-09-30T16:38:46.040Z,"15 km SSE of Maria Antonia, Puerto Rico",earthquake,0.48,0.64,0.21,16,reviewed,pr,pr
2021-09-30T15:54:57.248Z,-21.0634,-68.6865,126.39,4.5,mb,,51,0.748,0.76,us,us6000fqhd,2021-09-30T16:34:47.869Z,"156 km N of Calama, Chile",earthquake,6,7,0.132,18,reviewed,us,us
2021-09-30T15:12:28.978Z,-23.8302,179.9475,539.4,4.6,mb,,109,5.736,0.64,us,us6000fqfr,2021-09-30T15:30:10.040Z,"south of the Fiji Islands",earthquake,12.6,9.5,0.047,141,reviewed,us,us
2021-09-30T15:09:24.115Z,-21.1086,-68.8336,145.22,4.3,mb,,97,0.614,0.92,us,us6000fqfp,2021-09-30T15:54:57.040Z,"Chile-Bolivia border region",earthquake,4.1,8.1,0.188,8,reviewed,us,us
2021-09-30T13:59:46.220Z,31.67710655,-104.3898109,7.365551758,2.8,ml,28,57,0.09497523202,0.3,tx,tx2021tean,2021-10-01T21:35:37.035Z,"55 km S of Whites City, New Mexico",earthquake,0.8951422387,1.132371589,0.1,14,reviewed,tx,tx
2021-09-30T13:05:35.182Z,11.7301,95.2405,16.81,4.4,mb,,194,4.513,0.79,us,us6000fqf0,2021-09-30T14:18:32.040Z,"272 km E of Port Blair, India",earthquake,9.4,5.8,0.139,18,reviewed,us,us
2021-09-30T13:04:13.507Z,36.664,71.0694,214.17,4.8,mb,,70,0.607,0.73,us,us6000fqez,2021-09-30T13:53:28.040Z,"30 km SE of Jurm, Afghanistan",earthquake,6.5,5.2,0.042,183,reviewed,us,us
2021-09-30T12:45:03.170Z,38.4416667,-122.6711667,9.27,3.23,ml,141,29,0.003464,0.14,nc,nc73631381,2021-10-10T19:17:55.030Z,"3km ESE of Santa Rosa, CA",earthquake,0.11,0.19,0.213,84,reviewed,nc,nc
2021-09-30T12:07:54.395Z,-13.7877,167.1162,170.23,5.1,mww,,58,1.651,0.88,us,us6000fqev,2021-09-30T13:13:30.040Z,"48 km WNW of Sola, Vanuatu",earthquake,9.6,6.5,0.098,10,reviewed,us,us
2021-09-30T12:03:41.690Z,19.4278333333333,-155.273,0.24,2.5,ml,23,155,,0.1,hv,hv72735247,2021-09-30T12:18:47.240Z,"4 km WSW of Volcano, Hawaii",earthquake,0.31,0.13,0.196794504138399,21,reviewed,hv,hv
2021-09-30T11:25:48.890Z,58.1216,-154.5326,8.7,3.5,ml,,,,0.73,ak,ak021cjoez5h,2021-10-01T07:48:32.040Z,"61 km N of Karluk, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2021-09-30T10:58:28.149Z,35.09833333,-95.38883333,8.62,2.9,ml,68,69,0,0.22,ok,ok2021tduo,2021-10-01T07:37:24.040Z,"3 km SSW of Quinton, Oklahoma",earthquake,,1.1,0.21,13,reviewed,ok,ok
2021-09-30T10:53:50.061Z,54.3435,-159.6372,27.89,3.4,ml,,210,0.489,0.6,us,us6000fqel,2021-10-01T07:21:31.040Z,"123 km SSE of Sand Point, Alaska",earthquake,4.5,12,0.066,30,reviewed,us,us
2021-09-30T10:36:37.167Z,36.4019,71.2794,122.11,4.4,mb,,77,0.916,0.92,us,us6000fqej,2021-09-30T13:53:12.040Z,"38 km SW of Ashk?sham, Afghanistan",earthquake,8.1,8.5,0.12,21,reviewed,us,us
2021-09-30T09:44:11.014Z,-21.5885,-66.6785,223.35,4.5,mb,,45,1.942,1.2,us,us6000fqeb,2021-09-30T11:43:46.040Z,"86 km SSW of Atocha, Bolivia",earthquake,8.3,8.1,0.077,50,reviewed,us,us
2021-09-30T08:47:08.574Z,18.9946,122.234,30.77,4.7,mb,,119,3.954,0.59,us,us6000fqe2,2021-09-30T15:03:07.846Z,"54 km N of San Vicente, Philippines",earthquake,7.6,5.4,0.078,50,reviewed,us,us
2021-09-30T08:45:31.194Z,38.5428,141.9819,65.6,4.6,mb,,166,2.352,0.62,us,us6000fqe1,2021-09-30T10:05:16.331Z,"61 km ENE of Ishinomaki, Japan",earthquake,9.4,7.9,0.04,186,reviewed,us,us
2021-09-30T07:38:09.775Z,-29.998,-177.2751,12.58,4.8,mb,,78,0.923,0.55,us,us6000fqds,2021-09-30T08:04:01.040Z,"Kermadec Islands, New Zealand",earthquake,7.1,3.9,0.105,37,reviewed,us,us
2021-09-30T06:37:41.190Z,40.3041667,-124.3655,30.38,2.76,ml,27,224,0.02353,0.16,nc,nc73631296,2021-09-30T22:18:12.196Z,"7km WSW of Petrolia, CA",earthquake,0.7,0.42,0.305,13,reviewed,nc,nc
2021-09-30T06:01:23.500Z,19.3963333333333,-155.283,0.48,2.68,md,22,50,,0.09,hv,hv72734907,2021-09-30T07:07:32.400Z,"7 km SW of Volcano, Hawaii",earthquake,0.14,0.12,0.0758905382047355,4,reviewed,hv,hv
2021-09-30T05:56:47.278Z,14.3508,-93.1953,35,4,mb,,224,2.174,0.6,us,us6000fqd7,2021-09-30T06:19:49.040Z,"92 km WSW of Puerto Madero, Mexico",earthquake,3.3,2,0.078,44,reviewed,us,us
2021-09-30T05:33:23.000Z,19.4246666666667,-155.2725,0.19,2.76,ml,33,131,,0.1,hv,hv72734867,2021-09-30T07:19:07.699Z,"4 km WSW of Volcano, Hawaii",earthquake,0.18,0.1,0.18625548509408,11,reviewed,hv,hv
2021-09-30T04:19:43.098Z,31.61472539,-104.2934951,7.725463867,2.6,ml,33,60,0.1597887706,0.3,tx,tx2021tdhl,2021-10-01T22:59:25.767Z,"58 km NW of Toyah, Texas",earthquake,0.9220986492,1.092860301,0.1,13,reviewed,tx,tx
2021-09-30T03:52:24.712Z,41.034,142.118,49.89,4.3,mb,,160,0.834,0.4,us,us6000fqcl,2021-10-01T03:16:08.040Z,"72 km ENE of Misawa, Japan",earthquake,4.5,8.8,0.169,10,reviewed,us,us
2021-09-30T03:10:03.320Z,19.8283333333333,-156.147666666667,2.14,2.9,ml,32,291,,0.2,hv,hv72734692,2021-10-01T02:53:46.849Z,"20 km WNW of Kalaoa, Hawaii",earthquake,0.84,0.9,0.186822007875245,13,reviewed,hv,hv
2021-09-30T02:08:10.004Z,18.4122,145.9661,100,4.7,mb,,95,15.649,0.35,us,us6000fqc6,2021-10-01T02:25:30.040Z,"Pagan region, Northern Mariana Islands",earthquake,12.5,8,0.062,78,reviewed,us,us
2021-09-30T01:12:10.570Z,19.3983333333333,-155.283166666667,-0.45,2.58,ml,19,55,,0.13,hv,hv72734537,2021-09-30T11:17:02.220Z,"7 km SW of Volcano, Hawaii",earthquake,0.13,0.15,0.122489556578676,14,reviewed,hv,hv
2021-09-30T01:12:09.570Z,19.3991666666667,-155.2855,0.34,2.59,ml,15,64,,0.13,hv,hv72734532,2021-09-30T03:13:53.979Z,"7 km SW of Volcano, Hawaii",earthquake,0.18,0.2,0.229475358858393,16,reviewed,hv,hv
2021-09-30T01:10:42.720Z,19.4173333333333,-155.281166666667,0.18,2.56,md,24,77,,0.1,hv,hv72734527,2021-10-01T01:39:34.040Z,"5 km WSW of Volcano, Hawaii",earthquake,0.15,0.1,0.110320531680141,7,reviewed,hv,hv
2021-09-30T01:04:13.120Z,19.4165,-155.279666666667,0.03,2.61,ml,23,66,,0.1,hv,hv72734507,2021-10-01T01:05:47.595Z,"5 km WSW of Volcano, Hawaii",earthquake,0.16,0.13,0.0919409435866565,7,reviewed,hv,hv
2021-09-30T00:52:32.900Z,19.3815,-155.233166666667,1.77,2.73,ml,45,105,,0.1,hv,hv72734482,2021-09-30T10:12:38.990Z,"6 km S of Volcano, Hawaii",earthquake,0.22,0.16,0.274332065837405,15,reviewed,hv,hv
2021-09-30T00:49:17.530Z,19.4116666666667,-155.284666666667,0.09,2.67,ml,20,60,,0.09,hv,hv72734477,2021-09-30T10:51:00.740Z,"6 km WSW of Volcano, Hawaii",earthquake,0.12,0.14,0.204519622233642,32,reviewed,hv,hv
2021-09-30T00:45:12.870Z,19.4101666666667,-155.285,-0.01,2.59,md,19,54,,0.1,hv,hv72734467,2021-09-30T01:11:24.920Z,"6 km SW of Volcano, Hawaii",earthquake,0.15,0.18,0.0711950358117419,3,reviewed,hv,hv
2021-09-30T00:38:50.790Z,19.4141666666667,-155.282833333333,0.28,2.5,ml,17,55,,0.09,hv,hv72734447,2021-09-30T01:25:18.020Z,"6 km WSW of Volcano, Hawaii",earthquake,0.19,0.23,0.109379480663293,8,reviewed,hv,hv
2021-09-30T00:37:09.070Z,19.414,-155.278,-0.22,2.52,md,26,58,,0.12,hv,hv72734442,2021-09-30T01:43:27.420Z,"5 km SW of Volcano, Hawaii",earthquake,0.16,0.17,0.0149128740768751,5,reviewed,hv,hv
2021-09-29T23:29:19.516Z,53.2692,170.9639,29.06,4.5,mb,,168,1.972,0.5,us,us6000fqa7,2021-09-29T23:52:19.040Z,"156 km WNW of Attu Station, Alaska",earthquake,8.4,6.8,0.057,89,reviewed,us,us
